payout,currency,user_id,sale_amount,datetime,shop_name,shop_offset_hour
42.90,CNY,JVp9tLxR7B,1225.60,2020-02-01 21:47:51,TM,-2
42.90,CNY,JVp9tLxR7B,1225.60,2020-02-01 21:47:51,TM,-2
0.04,USD,p9sizJ3nNv,0.82,2020-02-02 04:40:17,AS,-1
0.04,USD,p9sizJ3nNv,0.82,2020-02-02 04:40:17,AS,-1
0.04,USD,p9sizJ3nNv,0.83,2020-02-02 04:40:18,AS,-1
0.04,USD,p9sizJ3nNv,0.82,2020-02-02 04:40:18,AS,-1
0.06,USD,21aRJNVje8,8.18,2020-02-02 05:17:38,AS,-1
1.18,USD,21aRJNVje8,24.21,2020-02-02 05:17:38,AS,-1
0.06,USD,21aRJNVje8,8.18,2020-02-02 06:00:20,AS,-1
3.38,THB,fBu32lUaA4,91.00,2020-02-01 18:51:33,SE,0
0.01,THB,2X1haOQLII,1.00,2020-02-01 18:55:21,SE,0
0.01,THB,2X1haOQLII,1.00,2020-02-01 18:55:21,SE,0
0.01,THB,2X1haOQLII,1.00,2020-02-01 18:55:21,SE,0
0.01,THB,2X1haOQLII,1.00,2020-02-01 18:55:21,SE,0
0.04,THB,2X1haOQLII,1.00,2020-02-01 18:55:21,SE,0
0.01,THB,2X1haOQLII,1.00,2020-02-01 18:55:21,SE,0
0.01,THB,2X1haOQLII,1.00,2020-02-01 18:55:21,SE,0
3.3899999999999997,THB,UwLHXe7HXm,52.00,2020-02-01 18:55:14,SE,0
18.29,THB,2NF0kxJHxA,493.00,2020-02-01 18:55:11,SE,0
3.8399999999999994,THB,BZmNKqaq5I,422.00,2020-02-01 18:55:03,SE,0
29.37,THB,voWBYJWIjK,3227.00,2020-02-01 18:53:04,SE,0
0.71,THB,8EeQFwgIbF,78.00,2020-02-01 18:49:25,SE,0
2.88,THB,nKJF0N9rGC,316.00,2020-02-01 18:47:43,SE,0
2.22,THB,32fQ547vIG,244.00,2020-02-01 18:47:39,SE,0
2.22,THB,32fQ547vIG,244.00,2020-02-01 18:47:39,SE,0
0.27,THB,2vcLymptKR,30.00,2020-02-01 18:46:05,SE,0
2.23,THB,2Z8Zb81jkx,245.00,2020-02-01 18:46:00,SE,0
20.78,THB,2Z8Zb81jkx,2283.00,2020-02-01 18:46:00,SE,0
2.61,THB,2vhbEzIp11,113.00,2020-02-01 18:43:36,SE,0
36.42,THB,i0PxECTk6i,667.00,2020-02-01 18:42:02,SE,0
1.097543859649123,THB,ca6K2Po6hl,16.00,2020-02-01 18:39:15,SE,0
2.8124561403508777,THB,ca6K2Po6hl,41.00,2020-02-01 18:39:15,SE,0
0.26,THB,dSYY4DoqWK,29.00,2020-02-01 18:36:04,SE,0
2.02,THB,1nnRj4C00c,222.00,2020-02-01 18:33:33,SE,0
0.36,THB,2UaMYC5Cck,40.00,2020-02-01 18:31:43,SE,0
2.7,THB,1nnRj4C00c,297.00,2020-02-01 18:31:04,SE,0
0.36,THB,2UaMYC5Cck,40.00,2020-02-01 18:31:43,SE,0
3.76,THB,39TC2S63VJ,413.00,2020-02-01 18:29:03,SE,0
35.00380697050938,THB,2KLPLuGvGW,881.00,2020-02-01 18:25:22,SE,0
11.840107238605896,THB,2KLPLuGvGW,298.00,2020-02-01 18:25:22,SE,0
166.9534584450402,THB,2KLPLuGvGW,4202.00,2020-02-01 18:25:22,SE,0
11.52225201072386,THB,2KLPLuGvGW,290.00,2020-02-01 18:25:22,SE,0
11.800375335120645,THB,2KLPLuGvGW,297.00,2020-02-01 18:25:22,SE,0
13.17276814386641,THB,2KLPLuGvGW,1172.00,2020-02-01 18:25:22,SE,0
0.72,THB,446ZTU0ri4,79.00,2020-02-01 18:24:33,SE,0
10.58766859344894,THB,2KLPLuGvGW,942.00,2020-02-01 18:25:22,SE,0
11.475594091201026,THB,2KLPLuGvGW,1021.00,2020-02-01 18:25:22,SE,0
7.901412973667308,THB,2KLPLuGvGW,703.00,2020-02-01 18:25:22,SE,0
11.037251123956326,THB,2KLPLuGvGW,982.00,2020-02-01 18:25:22,SE,0
15.825305073859989,THB,2KLPLuGvGW,1408.00,2020-02-01 18:25:22,SE,0
1.88,THB,2RMIktyujM,207.00,2020-02-01 18:22:11,SE,0
1.88,THB,2RMIktyujM,207.00,2020-02-01 18:22:11,SE,0
15.48,THB,2RMIktyujM,1701.00,2020-02-01 18:22:11,SE,0
0.33999999999999997,THB,Camo1swMct,37.00,2020-02-01 18:22:05,SE,0
14.55,THB,2pvKY2zdxg,990.00,2020-02-01 18:21:06,SE,0
9.5,THB,34f0f8SPMW,256.00,2020-02-01 18:19:59,SE,0
4.58,THB,307eBVyho4,59.00,2020-02-01 18:18:38,SE,0
4.58,THB,307eBVyho4,59.00,2020-02-01 18:18:38,SE,0
14.95,THB,1g0iOZlwQv,403.00,2020-02-01 18:18:20,SE,0
1.62,THB,1f55vsOdHY,110.00,2020-02-01 18:15:46,SE,0
1.17,THB,1x7LuCKYFT,129.00,2020-02-01 18:15:46,SE,0
26.95407714641228,THB,tvhxsIBEoN,2962.00,2020-02-01 18:13:40,SE,0
16.92592285358772,THB,tvhxsIBEoN,1860.00,2020-02-01 18:13:40,SE,0
4.63,THB,DU2jBFdeT0,105.00,2020-02-01 18:12:56,SE,0
70.0,THB,2Pnq1Hc7Om,6510.00,2020-02-01 18:12:46,SE,0
2.688733153638814,THB,24GnWZhUlf,296.00,2020-02-01 18:12:40,SE,0
0.6812668463611861,THB,24GnWZhUlf,75.00,2020-02-01 18:12:40,SE,0
5.57,THB,1fPi32ugwI,379.00,2020-02-01 18:10:39,SE,0
2.03,THB,1ziQppui0b,138.00,2020-02-01 18:08:33,SE,0
0.5195575221238938,THB,1ziQppui0b,57.00,2020-02-01 18:08:33,SE,0
0.7200884955752213,THB,1ziQppui0b,79.00,2020-02-01 18:08:33,SE,0
0.820353982300885,THB,1ziQppui0b,90.00,2020-02-01 18:08:33,SE,0
0.504390243902439,THB,1ziQppui0b,55.00,2020-02-01 18:08:33,SE,0
0.4585365853658536,THB,1ziQppui0b,50.00,2020-02-01 18:08:33,SE,0
0.4585365853658536,THB,1ziQppui0b,50.00,2020-02-01 18:08:33,SE,0
0.4585365853658536,THB,1ziQppui0b,50.00,2020-02-01 18:08:33,SE,0
0.71,THB,vW3Dk9uZuJ,78.00,2020-02-01 18:06:19,SE,0
0.88,THB,vW3Dk9uZuJ,97.00,2020-02-01 18:06:19,SE,0
1.9695717884130983,THB,2NPmufdxi4,216.00,2020-02-01 18:02:37,SE,0
1.0577329974811085,THB,2NPmufdxi4,116.00,2020-02-01 18:02:37,SE,0
0.5288664987405542,THB,2NPmufdxi4,58.00,2020-02-01 18:02:37,SE,0
0.0638287153652393,THB,2NPmufdxi4,7.00,2020-02-01 18:02:37,SE,0
15.749999999999998,THB,26xEjb7345,138.00,2020-02-01 18:00:25,SE,0
2.60,CNY,2XR2XAfgpI,372.01,2020-02-02 09:49:28,TM,-2
2.60,CNY,2XR2XAfgpI,372.01,2020-02-02 09:49:28,TM,-2
1.18,THB,70D3UC8UKB,42.00,2020-02-02 11:20:49,TS,1
1.47,THB,70D3UC8UKB,105.00,2020-02-02 11:20:49,TS,1
2.66,THB,70D3UC8UKB,95.00,2020-02-02 11:20:49,TS,1
0.69,THB,70D3UC8UKB,49.00,2020-02-02 11:20:49,TS,1
0.50,THB,70D3UC8UKB,36.00,2020-02-02 11:20:49,TS,1
4.06,THB,70D3UC8UKB,145.00,2020-02-02 11:20:49,TS,1
3.89,THB,70D3UC8UKB,139.00,2020-02-02 11:20:49,TS,1
3.13,THB,70D3UC8UKB,149.00,2020-02-02 11:20:49,TS,1
4.00,THB,70D3UC8UKB,143.00,2020-02-02 11:20:49,TS,1
9.52,THB,70D3UC8UKB,340.00,2020-02-02 11:20:49,TS,1
5.46,THB,70D3UC8UKB,195.00,2020-02-02 11:20:49,TS,1
0.67,THB,70D3UC8UKB,48.00,2020-02-02 11:20:49,TS,1
1.11,THB,70D3UC8UKB,79.00,2020-02-02 11:20:49,TS,1
0.29,THB,70D3UC8UKB,21.00,2020-02-02 11:20:49,TS,1
1.40,THB,70D3UC8UKB,100.00,2020-02-02 11:20:49,TS,1
6.07,THB,70D3UC8UKB,289.00,2020-02-02 11:20:49,TS,1
8.54,THB,70D3UC8UKB,610.00,2020-02-02 11:20:49,TS,1
3.58,THB,70D3UC8UKB,256.00,2020-02-02 11:20:49,TS,1
1.09,THB,70D3UC8UKB,78.00,2020-02-02 11:20:49,TS,1
1.89,THB,70D3UC8UKB,135.00,2020-02-02 11:20:49,TS,1
0.39,THB,70D3UC8UKB,28.00,2020-02-02 11:20:49,TS,1
0.63,THB,70D3UC8UKB,45.00,2020-02-02 11:20:49,TS,1
7.25,THB,70D3UC8UKB,259.00,2020-02-02 11:20:49,TS,1
0.69,THB,70D3UC8UKB,49.00,2020-02-02 11:20:49,TS,1
2.80,THB,70D3UC8UKB,100.00,2020-02-02 11:20:49,TS,1
0.21,THB,70D3UC8UKB,15.00,2020-02-02 11:20:49,TS,1
1.54,THB,70D3UC8UKB,55.00,2020-02-02 11:20:49,TS,1
3.22,THB,70D3UC8UKB,115.00,2020-02-02 11:20:49,TS,1
0.49,THB,70D3UC8UKB,35.00,2020-02-02 11:20:49,TS,1
0.56,THB,70D3UC8UKB,40.00,2020-02-02 11:20:49,TS,1
2.77,THB,70D3UC8UKB,99.00,2020-02-02 11:20:49,TS,1
1.26,THB,70D3UC8UKB,45.00,2020-02-02 11:20:49,TS,1
1.96,THB,70D3UC8UKB,140.00,2020-02-02 11:20:49,TS,1
12.88,THB,70D3UC8UKB,460.00,2020-02-02 11:20:49,TS,1
0.63,THB,70D3UC8UKB,45.00,2020-02-02 11:20:49,TS,1
1.93,THB,2FUq6TSnpF,138.00,2020-02-02 12:56:34,TS,1
6.27,THB,2FUq6TSnpF,448.00,2020-02-02 12:56:34,TS,1
3.47,THB,2FUq6TSnpF,165.00,2020-02-02 12:56:34,TS,1
4.90,THB,2FUq6TSnpF,350.00,2020-02-02 12:56:34,TS,1
2.60,CNY,2vrAqFN0LV,372.00,2020-02-02 15:05:26,TM,-2
2.60,CNY,2vrAqFN0LV,372.00,2020-02-02 15:05:26,TM,-2
2.84,CNY,2vrAqFN0LV,406.00,2020-02-02 15:44:21,TM,-2
2.84,CNY,2vrAqFN0LV,406.00,2020-02-02 15:44:21,TM,-2
40.64,CNY,sQ2lR9Abaf,5805.00,2020-02-02 16:29:35,TM,-2
40.64,CNY,sQ2lR9Abaf,5805.00,2020-02-02 16:29:35,TM,-2
8.78,CNY,MSkoLgIj8i,1254.51,2020-02-02 16:46:28,TM,-2
8.78,CNY,MSkoLgIj8i,1254.51,2020-02-02 16:46:28,TM,-2
10.68,USD,v9vFFAakow,535.76,2020-02-02 20:58:29,KT,2
28.73,AUD,2PSvr18hoQ,456.00,2020-02-02 02:00:00,AA,3
1.5,THB,3CWH3Czz7F,165.00,2020-02-02 07:53:08,SE,0
5.25,THB,2M5xWgKvqo,119.00,2020-02-02 01:51:33,SE,0
0.97,THB,NIy1WBZHHr,107.00,2020-02-02 05:44:02,SE,0
87.14,THB,1wxHjnmKqE,728.00,2020-02-02 17:24:49,SE,0
0.05,THB,3BxK8X0J3P,1.00,2020-02-02 07:02:42,SE,0
0.05,THB,3BxK8X0J3P,1.00,2020-02-02 07:02:42,SE,0
1.084878048780488,THB,j4FLjWxQGz,96.00,2020-02-02 10:52:39,SE,0
1.695121951219512,THB,j4FLjWxQGz,150.00,2020-02-02 10:52:39,SE,0
0.108,THB,YapIHgwvN8,12.00,2020-02-02 17:05:48,SE,0
0.16200000000000003,THB,YapIHgwvN8,18.00,2020-02-02 17:05:48,SE,0
0.76,THB,2zqL2BDZf9,84.00,2020-02-02 15:57:26,SE,0
1.25,THB,2LH04FssmA,137.00,2020-02-02 17:46:57,SE,0
0.62,THB,vW3Dk9uZuJ,68.00,2020-02-02 17:55:08,SE,0
8.78,THB,1iK3Ue4Riu,89.00,2020-02-02 16:08:30,SE,0
0.41999999999999993,THB,1sJINy7VVE,46.00,2020-02-02 17:50:59,SE,0
14.55,THB,2gqF5JqNqB,990.00,2020-02-02 16:08:02,SE,0
19.57,THB,1hW9qADn3J,2150.00,2020-02-02 17:48:51,SE,0
0.592842105263158,THB,ifWpsRJWZy,16.00,2020-02-02 16:07:36,SE,0
0.8121936842105264,THB,ifWpsRJWZy,21.92,2020-02-02 16:07:36,SE,0
2.114964210526316,THB,ifWpsRJWZy,57.08,2020-02-02 16:07:36,SE,0
49.45,THB,2UxhjchjRu,501.00,2020-02-02 17:48:19,SE,0
5.669321722846441,THB,2mzZaRhHM9,114.07,2020-02-02 16:05:50,SE,0
7.600678277153558,THB,2mzZaRhHM9,152.93,2020-02-02 16:05:50,SE,0
0.7647058823529411,THB,2LH04FssmA,52.00,2020-02-02 17:46:57,SE,0
0.4852941176470588,THB,2LH04FssmA,33.00,2020-02-02 17:46:57,SE,0
30.38,THB,MpSy33FpqW,819.00,2020-02-02 07:16:32,SE,0
16.42,THB,nRP9ATivwi,317.00,2020-02-02 17:44:05,SE,0
5.420000000000001,THB,nRP9ATivwi,146.00,2020-02-02 17:44:05,SE,0
24.25,THB,nRP9ATivwi,568.00,2020-02-02 17:44:05,SE,0
0.4099999999999999,THB,2ULRu24xBQ,45.00,2020-02-02 17:19:11,SE,0
1.03,THB,K5DwQhyU7B,113.00,2020-02-02 17:40:46,SE,0
3.37,THB,3HBPFQFvSV,229.00,2020-02-02 16:00:02,SE,0
5.51,THB,3HBPFQFvSV,375.00,2020-02-02 16:00:02,SE,0
0.06432432432432432,THB,Le5opmYKeT,7.00,2020-02-02 17:39:39,SE,0
0.13783783783783785,THB,Le5opmYKeT,15.00,2020-02-02 17:39:39,SE,0
0.13783783783783785,THB,Le5opmYKeT,15.00,2020-02-02 17:39:39,SE,0
0.38,THB,2Nx6m3oNGO,42.00,2020-02-02 15:59:46,SE,0
0.38,THB,2Nx6m3oNGO,42.00,2020-02-02 15:59:46,SE,0
0.45000000000000007,THB,67b1PH00bS,49.00,2020-02-02 17:38:23,SE,0
0.55,THB,67b1PH00bS,60.00,2020-02-02 17:38:23,SE,0
0.2561842105263158,THB,32POWLWJYd,6.00,2020-02-02 17:36:57,SE,0
8.01,THB,2zqL2BDZf9,123.00,2020-02-02 15:57:26,SE,0
0.04269736842105263,THB,32POWLWJYd,1.00,2020-02-02 17:36:57,SE,0
2.6045394736842105,THB,32POWLWJYd,61.00,2020-02-02 17:36:57,SE,0
3.586578947368421,THB,32POWLWJYd,84.00,2020-02-02 17:36:57,SE,0
1.07,THB,2E7sYEwvaB,118.00,2020-02-02 15:52:04,SE,0
1.84,THB,Ol1KCNXAoM,125.00,2020-02-02 15:51:36,SE,0
29.030000000000005,THB,2oh5MftTHU,3190.00,2020-02-02 17:34:49,SE,0
10.96,THB,nkEABGzYYl,870.00,2020-02-02 17:34:20,SE,0
14.05,THB,SILebxoWAp,329.00,2020-02-02 15:50:03,SE,0
4.36,THB,1kxWqedbRu,479.00,2020-02-01 19:58:22,SE,0
1.0315789473684212,THB,46hAm6MLT1,12.00,2020-02-02 17:33:14,SE,0
0.9456140350877194,THB,46hAm6MLT1,11.00,2020-02-02 17:33:14,SE,0
1.46140350877193,THB,46hAm6MLT1,17.00,2020-02-02 17:33:14,SE,0
1.46140350877193,THB,46hAm6MLT1,17.00,2020-02-02 17:33:14,SE,0
12.6,THB,xIJVBfxP3k,295.00,2020-02-02 17:32:15,SE,0
40.47,THB,gzUlEQSxr9,490.00,2020-02-02 17:30:39,SE,0
0.46,THB,Er7cdvizwN,50.00,2020-02-02 15:46:46,SE,0
101.47,THB,3GGcZNl7RQ,1198.00,2020-02-02 15:45:23,SE,0
2.51,THB,agAxa9FovN,276.00,2020-02-02 17:29:11,SE,0
2.03,THB,HEmJqmntjk,138.00,2020-02-02 15:42:30,SE,0
0.54,THB,tKeZJR0T4g,37.00,2020-02-02 15:41:54,SE,0
8.648475609756098,THB,1oZ6wxz5vN,950.00,2020-02-02 17:27:26,SE,0
6.281524390243902,THB,1oZ6wxz5vN,690.00,2020-02-02 17:27:26,SE,0
2.18,THB,2ouqldr6at,240.00,2020-02-02 14:06:15,SE,0
1.7800000000000002,THB,2ouqldr6at,48.00,2020-02-02 14:06:15,SE,0
7.1899999999999995,THB,2ouqldr6at,790.00,2020-02-02 14:06:15,SE,0
86.94945115257958,THB,2ouqldr6at,1365.00,2020-02-02 14:06:15,SE,0
145.17054884742043,THB,2ouqldr6at,2279.00,2020-02-02 14:06:15,SE,0
10.07,THB,2SOXazYVnX,197.00,2020-02-02 15:40:43,SE,0
1.91,THB,HEmJqmntjk,210.00,2020-02-02 15:39:57,SE,0
60.33,THB,29rDNMf5to,390.00,2020-02-02 17:23:43,SE,0
84.0,THB,39TC2S63VJ,543.00,2020-02-02 17:23:32,SE,0
0.593170731707317,THB,30xuYjIn4G,16.00,2020-02-02 17:23:30,SE,0
2.446829268292683,THB,30xuYjIn4G,66.00,2020-02-02 17:23:30,SE,0
28.03,THB,nM3A5nGzb6,1907.00,2020-02-02 14:03:56,SE,0
41.7,THB,HEmJqmntjk,1453.00,2020-02-02 15:37:57,SE,0
5.57,THB,ThOvVGGsYh,442.28,2020-02-02 17:22:08,SE,0
1.66,THB,2NPmufdxi4,113.00,2020-02-02 15:37:10,SE,0
1.26,THB,2AkhVmLMdA,100.00,2020-02-02 17:20:31,SE,0
0.44,THB,1wMMM6ncEH,48.00,2020-02-02 17:20:13,SE,0
21.93,THB,2iUFsqLYhF,591.00,2020-02-02 15:24:36,SE,0
4.28,THB,2t32QQJn6r,97.00,2020-02-02 17:18:40,SE,0
1.91,THB,3EH0H1gSMX,130.00,2020-02-02 17:18:17,SE,0
1.89,THB,1x2gRhR4n2,150.00,2020-02-02 13:55:49,SE,0
2.05,THB,21olISNLWj,225.00,2020-02-02 17:16:11,SE,0
8.53,THB,21olISNLWj,580.00,2020-02-02 17:16:11,SE,0
17.93,THB,21olISNLWj,420.00,2020-02-02 17:16:11,SE,0
1.72,THB,2t4INUFD88,117.00,2020-02-02 15:27:53,SE,0
2.28,THB,uIMzGj3q1l,155.00,2020-02-02 15:27:51,SE,0
2.73,THB,36thD2Nsea,300.00,2020-02-02 15:07:16,SE,0
1.1469584245076585,THB,s62r7Wh57l,78.00,2020-02-02 13:52:28,SE,0
2.5880087527352296,THB,s62r7Wh57l,176.00,2020-02-02 13:52:28,SE,0
1.9410065645514225,THB,s62r7Wh57l,132.00,2020-02-02 13:52:28,SE,0
1.0440262582056892,THB,s62r7Wh57l,71.00,2020-02-02 13:52:28,SE,0
9.74,THB,3GGcZNl7RQ,240.00,2020-02-02 04:43:40,SE,0
108.0281880273202,THB,iYtP4PDT3m,1528.00,2020-02-02 17:14:52,SE,0
67.94181197267979,THB,iYtP4PDT3m,961.00,2020-02-02 17:14:52,SE,0
3.16,THB,aGjgifmiCx,215.00,2020-02-02 15:24:12,SE,0
2.94,THB,2DFQmygNEK,200.00,2020-02-02 15:23:15,SE,0
2.72,THB,ABQma3PU84,299.00,2020-02-02 13:48:10,SE,0
10.83,THB,SFNKy32qUP,218.00,2020-02-02 15:21:55,SE,0
2.84,THB,LxVCm9pRly,193.00,2020-02-02 15:21:54,SE,0
2.8,THB,1nnRj4C00c,308.00,2020-02-02 17:12:05,SE,0
6.73,THB,2M41EHBMyd,458.00,2020-02-02 17:11:30,SE,0
1.531967213114754,THB,aGjgifmiCx,30.00,2020-02-02 15:21:00,SE,0
1.531967213114754,THB,aGjgifmiCx,30.00,2020-02-02 15:21:00,SE,0
1.531967213114754,THB,aGjgifmiCx,30.00,2020-02-02 15:21:00,SE,0
3.86,THB,2GxzAtq7A2,104.00,2020-02-02 13:44:12,SE,0
1.6340983606557375,THB,aGjgifmiCx,32.00,2020-02-02 15:21:00,SE,0
4.066723404255319,THB,20qHFw2T5Q,48.00,2020-02-02 17:10:58,SE,0
4.998680851063829,THB,20qHFw2T5Q,59.00,2020-02-02 17:10:58,SE,0
1.09,THB,20qHFw2T5Q,120.00,2020-02-02 17:10:58,SE,0
4.998680851063829,THB,20qHFw2T5Q,59.00,2020-02-02 17:10:58,SE,0
5.845914893617021,THB,20qHFw2T5Q,69.00,2020-02-02 17:10:58,SE,0
2.78,THB,X2IsBgg31W,189.00,2020-02-02 17:08:29,SE,0
2.78,THB,X2IsBgg31W,189.00,2020-02-02 17:08:29,SE,0
5.513358778625954,THB,26RiDWNeDr,375.00,2020-02-02 11:33:21,SE,0
2.6799999999999997,THB,2BFF3xc3F1,295.00,2020-02-02 15:19:38,SE,0
